model,prompt_index,method,n_tokens,is_correct,spearman,kendall_tau_b,top10_jaccard
LLaMA-3.2 3B,159,Semantic Scope,69,True,0.4628790646693461,0.31287297527706737,0.2727272727272727
LLaMA-3.2 3B,159,Input × Gradient,69,True,0.46298867373036173,0.3171355498721228,0.16666666666666666
LLaMA-3.2 3B,159,Fisher Scope (k=4),69,True,0.481110705151626,0.3290707587382779,0.16666666666666666
LLaMA-3.2 3B,159,Integrated Gradients,69,True,0.31625867738399716,0.23273657289002556,0.2727272727272727
LLaMA-3.2 3B,159,Random,69,True,0.06649616368286447,0.044330775788576304,0.07692307692307693
LLaMA-3.2 3B,160,Temperature Scope,100,True,0.44554455445544555,0.3066666666666667,0.3333333333333333
LLaMA-3.2 3B,160,Semantic Scope,100,True,0.5272727272727272,0.3753535353535354,0.25
LLaMA-3.2 3B,160,Input × Gradient,100,True,0.5148034803480348,0.3628282828282829,0.25
LLaMA-3.2 3B,160,Fisher Scope (k=4),100,True,0.5389378937893788,0.3826262626262627,0.25
LLaMA-3.2 3B,160,Integrated Gradients,100,True,0.28668466846684665,0.19676767676767679,0.17647058823529413
LLaMA-3.2 3B,160,Random,100,True,-0.211017101710171,-0.14181818181818184,0.05263157894736842
LLaMA-3.2 3B,161,Temperature Scope,66,True,0.18839369585638246,0.12634032634032633,0.2727272727272727
LLaMA-3.2 3B,161,Semantic Scope,66,True,0.22404759419684794,0.1543123543123543,0.2727272727272727
LLaMA-3.2 3B,161,Input × Gradient,66,True,0.2559858052395366,0.186013986013986,0.2727272727272727
LLaMA-3.2 3B,161,Fisher Scope (k=4),66,True,0.263458929130571,0.18787878787878787,0.2727272727272727
LLaMA-3.2 3B,161,Integrated Gradients,66,True,0.22880701388164076,0.15617715617715616,0.16666666666666666
LLaMA-3.2 3B,161,Random,66,True,0.027032668823713604,0.014452214452214451,0.0
LLaMA-3.2 3B,162,Temperature Scope,77,False,0.47176507702823484,0.33902939166097057,0.45454545454545453
LLaMA-3.2 3B,162,Semantic Scope,77,False,0.34076449865923547,0.23855092276144904,0.45454545454545453
LLaMA-3.2 3B,162,Input × Gradient,77,False,0.22887638677112357,0.15584415584415584,0.45454545454545453
LLaMA-3.2 3B,162,Fisher Scope (k=4),77,False,0.35567064514432933,0.24606971975393027,0.45454545454545453
LLaMA-3.2 3B,162,Integrated Gradients,77,False,0.23681581576318414,0.16267942583732056,0.14285714285714285
LLaMA-3.2 3B,162,Random,77,False,-0.11543719438456278,-0.07313738892686261,0.06666666666666667
LLaMA-3.2 3B,163,Temperature Scope,74,False,0.47998519067012213,0.3365420214735283,0.3333333333333333
LLaMA-3.2 3B,163,Semantic Scope,74,False,0.3857978526471677,0.26471677156608664,0.14285714285714285
LLaMA-3.2 3B,163,Input × Gradient,74,False,0.37646797482413913,0.2684191040355424,0.0
LLaMA-3.2 3B,163,Fisher Scope (k=4),74,False,0.46476119955572004,0.32691595705294335,0.3333333333333333
LLaMA-3.2 3B,163,Integrated Gradients,74,False,-0.02838948537578674,-0.02184376156978897,0.06666666666666667
LLaMA-3.2 3B,163,Random,74,False,0.062036282858200655,0.0381340244353943,0.06666666666666667
LLaMA-3.2 3B,164,Temperature Scope,60,True,0.7340372325646014,0.5367231638418078,0.09090909090909091
LLaMA-3.2 3B,164,Semantic Scope,60,True,0.6424006668519034,0.4915254237288135,0.2
LLaMA-3.2 3B,164,Input × Gradient,60,True,0.5611003056404559,0.3943502824858757,0.09090909090909091
LLaMA-3.2 3B,164,Fisher Scope (k=4),60,True,0.6796888024451238,0.5107344632768361,0.2
LLaMA-3.2 3B,164,Integrated Gradients,60,True,0.42878577382606287,0.2994350282485876,0.09090909090909091
LLaMA-3.2 3B,164,Random,60,True,-0.07246457349263687,-0.06214689265536723,0.09090909090909091
LLaMA-3.2 3B,165,Temperature Scope,63,False,0.5700844854070661,0.41218637992831536,0.2727272727272727
LLaMA-3.2 3B,165,Semantic Scope,63,False,0.477102534562212,0.32718894009216587,0.2727272727272727
LLaMA-3.2 3B,165,Input × Gradient,63,False,0.4269873271889401,0.30363543266769066,0.16666666666666666
LLaMA-3.2 3B,165,Fisher Scope (k=4),63,False,0.5439708141321045,0.4101382488479262,0.2727272727272727
LLaMA-3.2 3B,165,Integrated Gradients,63,False,0.36746351766513063,0.24219150025601638,0.16666666666666666
LLaMA-3.2 3B,165,Random,63,False,0.08626152073732721,0.051715309779825906,0.07692307692307693
LLaMA-3.2 3B,166,Temperature Scope,73,True,0.5697889670492411,0.4094368340943684,0.23076923076923078
LLaMA-3.2 3B,166,Semantic Scope,73,True,0.5980501048994201,0.4200913242009132,0.14285714285714285
LLaMA-3.2 3B,166,Input × Gradient,73,True,0.5761754905590524,0.406392694063927,0.14285714285714285
LLaMA-3.2 3B,166,Fisher Scope (k=4),73,True,0.5758669628532642,0.4025875190258752,0.14285714285714285
LLaMA-3.2 3B,166,Integrated Gradients,73,True,0.43755399234851294,0.30289193302891937,0.23076923076923078
LLaMA-3.2 3B,166,Random,73,True,-0.07117734172528695,-0.04718417047184171,0.14285714285714285
LLaMA-3.2 3B,167,Temperature Scope,74,True,0.5449685301740095,0.3898556090336912,0.3333333333333333
LLaMA-3.2 3B,167,Semantic Scope,74,True,0.6659607552758235,0.49129951869677896,0.3333333333333333
LLaMA-3.2 3B,167,Input × Gradient,74,True,0.7015920029618657,0.5164753794890782,0.3333333333333333
LLaMA-3.2 3B,167,Fisher Scope (k=4),74,True,0.6885301740096259,0.5009255831173639,0.23076923076923078
LLaMA-3.2 3B,167,Integrated Gradients,74,True,0.3552610144390965,0.23731951129211404,0.23076923076923078
LLaMA-3.2 3B,167,Random,74,True,0.21072195483154382,0.1417993335801555,0.0
LLaMA-3.2 3B,168,Temperature Scope,92,False,0.6352357320099256,0.4667940754897276,0.3333333333333333
LLaMA-3.2 3B,168,Semantic Scope,92,False,0.5871183514942281,0.42474916387959866,0.42857142857142855
LLaMA-3.2 3B,168,Input × Gradient,92,False,0.5003159533313811,0.356426182513139,0.42857142857142855
LLaMA-3.2 3B,168,Fisher Scope (k=4),92,False,0.5701339333877903,0.4099378881987577,0.42857142857142855
LLaMA-3.2 3B,168,Integrated Gradients,92,False,0.4605674830078757,0.3215480172001911,0.17647058823529413
LLaMA-3.2 3B,168,Random,92,False,-0.028620748115839277,-0.016244624940277112,0.05263157894736842
LLaMA-3.2 3B,169,Temperature Scope,66,True,0.35063145809414475,0.26620046620046617,0.5555555555555556
LLaMA-3.2 3B,169,Semantic Scope,66,True,0.2985700866297882,0.22797202797202798,0.5555555555555556
LLaMA-3.2 3B,169,Input × Gradient,66,True,0.2697213234526668,0.21398601398601397,0.5555555555555556
LLaMA-3.2 3B,169,Fisher Scope (k=4),66,True,0.2447552447552448,0.19347319347319344,0.5555555555555556
LLaMA-3.2 3B,169,Integrated Gradients,66,True,0.13670806805135166,0.09743589743589742,0.2727272727272727
LLaMA-3.2 3B,169,Random,66,True,0.22813902515395057,0.15617715617715616,0.07692307692307693
LLaMA-3.2 3B,170,Temperature Scope,64,True,0.48553113553113547,0.3611111111111111,0.16666666666666666
LLaMA-3.2 3B,170,Semantic Scope,64,True,0.46126373626373623,0.34226190476190477,0.16666666666666666
LLaMA-3.2 3B,170,Input × Gradient,64,True,0.41739926739926736,0.3115079365079365,0.07692307692307693
LLaMA-3.2 3B,170,Fisher Scope (k=4),64,True,0.46959706959706954,0.35119047619047616,0.16666666666666666
LLaMA-3.2 3B,170,Integrated Gradients,64,True,0.2508241758241758,0.16865079365079363,0.07692307692307693
LLaMA-3.2 3B,170,Random,64,True,0.05833333333333332,0.031746031746031744,0.0
LLaMA-3.2 3B,171,Temperature Scope,78,True,0.6089227228467734,0.42790542790542796,0.14285714285714285
LLaMA-3.2 3B,171,Semantic Scope,78,True,0.6681293390154149,0.4751914751914752,0.23076923076923078
LLaMA-3.2 3B,171,Input × Gradient,78,True,0.6092009256566219,0.42723942723942726,0.23076923076923078
LLaMA-3.2 3B,171,Fisher Scope (k=4),78,True,0.5667876427370098,0.3986013986013986,0.23076923076923078
LLaMA-3.2 3B,171,Integrated Gradients,78,True,0.3576802943891551,0.23676323676323677,0.23076923076923078
LLaMA-3.2 3B,171,Random,78,True,-0.043892816044714775,-0.028971028971028972,0.0
LLaMA-3.2 3B,172,Temperature Scope,73,False,0.4740219671726522,0.3226788432267884,0.45454545454545453
LLaMA-3.2 3B,172,Semantic Scope,73,False,0.4979945699123782,0.3455098934550989,0.3333333333333333
LLaMA-3.2 3B,172,Input × Gradient,73,False,0.5338454893249415,0.36986301369863017,0.3333333333333333
LLaMA-3.2 3B,172,Fisher Scope (k=4),73,False,0.4658768357398495,0.3226788432267884,0.45454545454545453
LLaMA-3.2 3B,172,Integrated Gradients,73,False,0.4375231395779341,0.2975646879756469,0.23076923076923078
LLaMA-3.2 3B,172,Random,73,False,0.10456003949154637,0.06240487062404871,0.06666666666666667
LLaMA-3.2 3B,173,Temperature Scope,85,True,0.5364275942935314,0.4016806722689076,0.38461538461538464
LLaMA-3.2 3B,173,Semantic Scope,85,True,0.5077779949188979,0.37030812324929974,0.38461538461538464
LLaMA-3.2 3B,173,Input × Gradient,85,True,0.56671878053547,0.42016806722689076,0.38461538461538464
LLaMA-3.2 3B,173,Fisher Scope (k=4),85,True,0.5830760211061168,0.430812324929972,0.2857142857142857
LLaMA-3.2 3B,173,Integrated Gradients,85,True,0.28712136017197576,0.20784313725490197,0.2857142857142857
LLaMA-3.2 3B,173,Random,85,True,0.15170998632010943,0.09747899159663866,0.0
LLaMA-3.2 3B,174,Temperature Scope,95,True,0.5558930571108623,0.41410974244120935,0.25
LLaMA-3.2 3B,174,Semantic Scope,95,True,0.5497620380739082,0.40559910414333705,0.25
LLaMA-3.2 3B,174,Input × Gradient,95,True,0.5581466965285554,0.4015677491601343,0.3333333333333333
LLaMA-3.2 3B,174,Fisher Scope (k=4),95,True,0.5596304591265397,0.4172452407614781,0.25
LLaMA-3.2 3B,174,Integrated Gradients,95,True,0.3038353863381859,0.2071668533034714,0.25
LLaMA-3.2 3B,174,Random,95,True,-0.0036814109742441207,-0.006942889137737961,0.17647058823529413
LLaMA-3.2 3B,175,Temperature Scope,71,True,0.4940979208584842,0.36579476861167004,0.45454545454545453
LLaMA-3.2 3B,175,Semantic Scope,71,True,0.4255868544600938,0.2989939637826962,0.3333333333333333
LLaMA-3.2 3B,175,Input × Gradient,71,True,0.45160965794768604,0.3038229376257546,0.3333333333333333
LLaMA-3.2 3B,175,Fisher Scope (k=4),71,True,0.4640174379610999,0.3327967806841047,0.3333333333333333
LLaMA-3.2 3B,175,Integrated Gradients,71,True,0.2556002682763246,0.1814889336016097,0.23076923076923078
LLaMA-3.2 3B,175,Random,71,True,-0.12669349429912807,-0.0841046277665996,0.0
LLaMA-3.2 3B,176,Temperature Scope,75,True,0.6209672830725462,0.44000000000000006,0.23076923076923078
LLaMA-3.2 3B,176,Semantic Scope,75,True,0.5757325746799431,0.41621621621621624,0.23076923076923078
LLaMA-3.2 3B,176,Input × Gradient,75,True,0.44719772403982927,0.3203603603603604,0.14285714285714285
LLaMA-3.2 3B,176,Fisher Scope (k=4),75,True,0.5860597439544808,0.4248648648648649,0.23076923076923078
LLaMA-3.2 3B,176,Integrated Gradients,75,True,0.5171834992887624,0.36144144144144147,0.23076923076923078
LLaMA-3.2 3B,176,Random,75,True,-0.021450924608819345,-0.0190990990990991,0.0
LLaMA-3.2 3B,177,Temperature Scope,77,True,0.5131710394868289,0.3752563226247436,0.6
LLaMA-3.2 3B,177,Semantic Scope,77,True,0.522608969977391,0.36295283663704714,0.45454545454545453
LLaMA-3.2 3B,177,Input × Gradient,77,True,0.5838897944161101,0.40601503759398494,0.3333333333333333
LLaMA-3.2 3B,177,Fisher Scope (k=4),77,True,0.5899889584100111,0.429254955570745,0.6
LLaMA-3.2 3B,177,Integrated Gradients,77,True,0.16551869183448129,0.11756664388243335,0.14285714285714285
LLaMA-3.2 3B,177,Random,77,True,-0.08247016141752984,-0.04647983595352016,0.06666666666666667
LLaMA-3.2 3B,178,Temperature Scope,68,True,0.5089514066496164,0.35469710272168564,0.5555555555555556
LLaMA-3.2 3B,178,Semantic Scope,68,True,0.5922815589571325,0.4161545215100966,0.4
LLaMA-3.2 3B,178,Input × Gradient,68,True,0.5567049662175058,0.3845478489903424,0.2727272727272727
LLaMA-3.2 3B,178,Fisher Scope (k=4),68,True,0.6017864640989425,0.42230026338893756,0.4
LLaMA-3.2 3B,178,Integrated Gradients,68,True,0.05309768294079474,0.038630377524143986,0.16666666666666666
LLaMA-3.2 3B,178,Random,68,True,-0.03889758369278925,-0.018437225636523263,0.0
LLaMA-3.2 3B,179,Temperature Scope,71,True,0.6083165660630449,0.44305835010060374,0.45454545454545453
LLaMA-3.2 3B,179,Semantic Scope,71,True,0.6991951710261569,0.5122736418511067,0.6
LLaMA-3.2 3B,179,Input × Gradient,71,True,0.6159289067739772,0.4494969818913481,0.6
LLaMA-3.2 3B,179,Fisher Scope (k=4),71,True,0.6918846411804157,0.517102615694165,0.45454545454545453
LLaMA-3.2 3B,179,Integrated Gradients,71,True,0.5378604963112006,0.38430583501006044,0.3333333333333333
LLaMA-3.2 3B,179,Random,71,True,-0.008316566063044935,-0.010060362173038231,0.14285714285714285
LLaMA-3.2 3B,180,Temperature Scope,94,True,0.3831448903659285,0.2720201326927476,0.3333333333333333
LLaMA-3.2 3B,180,Semantic Scope,94,True,0.4050211321027345,0.28208647906657514,0.3333333333333333
LLaMA-3.2 3B,180,Input × Gradient,94,True,0.36941805440161835,0.2500571951498513,0.17647058823529413
LLaMA-3.2 3B,180,Fisher Scope (k=4),94,True,0.4088790954737565,0.28528940745824755,0.25
LLaMA-3.2 3B,180,Integrated Gradients,94,True,0.274977422967164,0.19377716769617936,0.1111111111111111
LLaMA-3.2 3B,180,Random,94,True,0.01808330022035184,0.013498055364905058,0.05263157894736842
LLaMA-3.2 3B,181,Temperature Scope,76,True,0.6182365003417635,0.4371929824561404,0.06666666666666667
LLaMA-3.2 3B,181,Semantic Scope,76,True,0.5976213260423786,0.4329824561403509,0.14285714285714285
LLaMA-3.2 3B,181,Input × Gradient,76,True,0.5577306903622693,0.3915789473684211,0.06666666666666667
LLaMA-3.2 3B,181,Fisher Scope (k=4),76,True,0.6100888585099112,0.43087719298245625,0.14285714285714285
LLaMA-3.2 3B,181,Integrated Gradients,76,True,0.30742310321257693,0.21684210526315795,0.0
LLaMA-3.2 3B,181,Random,76,True,-0.23715652768284348,-0.16280701754385968,0.14285714285714285
LLaMA-3.2 3B,182,Temperature Scope,69,True,0.5401169163317502,0.3742540494458653,0.2727272727272727
LLaMA-3.2 3B,182,Semantic Scope,69,True,0.5359152356594812,0.37595907928388744,0.2727272727272727
LLaMA-3.2 3B,182,Input × Gradient,69,True,0.54165144318597,0.38618925831202044,0.4
LLaMA-3.2 3B,182,Fisher Scope (k=4),69,True,0.5593715747168433,0.3930093776641091,0.4
LLaMA-3.2 3B,182,Integrated Gradients,69,True,0.2143587869930581,0.1432225063938619,0.07692307692307693
LLaMA-3.2 3B,182,Random,69,True,-0.0763244428206065,-0.04859335038363171,0.0
LLaMA-3.2 3B,183,Temperature Scope,78,False,0.4579597617572301,0.32001332001332,0.14285714285714285
LLaMA-3.2 3B,183,Semantic Scope,78,False,0.39372020384678613,0.2827172827172827,0.14285714285714285
LLaMA-3.2 3B,183,Input × Gradient,78,False,0.3463498526789665,0.2440892440892441,0.14285714285714285
LLaMA-3.2 3B,183,Fisher Scope (k=4),78,False,0.48039302469682216,0.333999333999334,0.23076923076923078
LLaMA-3.2 3B,183,Integrated Gradients,78,False,0.29043108789944233,0.19746919746919744,0.14285714285714285
LLaMA-3.2 3B,183,Random,78,False,-0.03592609921723845,-0.022977022977022976,0.06666666666666667
LLaMA-3.2 3B,184,Temperature Scope,66,True,0.5902724141530112,0.4275058275058275,0.2727272727272727
LLaMA-3.2 3B,184,Semantic Scope,66,True,0.5850120029224508,0.4247086247086247,0.4
LLaMA-3.2 3B,184,Input × Gradient,66,True,0.5623003861809833,0.4079254079254079,0.16666666666666666
LLaMA-3.2 3B,184,Fisher Scope (k=4),66,True,0.6443795010959191,0.4871794871794871,0.2727272727272727
LLaMA-3.2 3B,184,Integrated Gradients,66,True,0.22237762237762243,0.15244755244755243,0.07692307692307693
LLaMA-3.2 3B,184,Random,66,True,0.1835090282851477,0.1403263403263403,0.16666666666666666
LLaMA-3.2 3B,185,Temperature Scope,79,True,0.6715189873417721,0.4975657254138267,0.3333333333333333
LLaMA-3.2 3B,185,Semantic Scope,79,True,0.6071567672833496,0.43070431678026616,0.23076923076923078
LLaMA-3.2 3B,185,Input × Gradient,79,True,0.6568403115871471,0.4644595910418695,0.23076923076923078
LLaMA-3.2 3B,185,Fisher Scope (k=4),79,True,0.6485394352482959,0.4644595910418695,0.23076923076923078
LLaMA-3.2 3B,185,Integrated Gradients,79,True,0.6061100292112951,0.41317753975981825,0.06666666666666667
LLaMA-3.2 3B,185,Random,79,True,0.05163096397273612,0.03018500486854917,0.14285714285714285
LLaMA-3.2 3B,186,Temperature Scope,74,False,0.17612736023694925,0.12106627175120327,0.14285714285714285
LLaMA-3.2 3B,186,Semantic Scope,74,False,0.4718992965568307,0.32543502406516106,0.14285714285714285
LLaMA-3.2 3B,186,Input × Gradient,74,False,0.44619029988892994,0.31506849315068497,0.23076923076923078
LLaMA-3.2 3B,186,Fisher Scope (k=4),74,False,0.4017030729359496,0.2884116993706035,0.06666666666666667
LLaMA-3.2 3B,186,Integrated Gradients,74,False,-0.03804516845612735,-0.029248426508700485,0.06666666666666667
LLaMA-3.2 3B,186,Random,74,False,-0.05140318400592372,-0.03739355794150315,0.06666666666666667
LLaMA-3.2 3B,187,Temperature Scope,69,False,0.4240409207161126,0.28815004262574595,0.2727272727272727
LLaMA-3.2 3B,187,Semantic Scope,69,False,0.5623310193642675,0.39386189258312015,0.2727272727272727
LLaMA-3.2 3B,187,Input × Gradient,69,False,0.49254658385093175,0.34782608695652173,0.5555555555555556
LLaMA-3.2 3B,187,Fisher Scope (k=4),69,False,0.45849470222871763,0.309462915601023,0.4
LLaMA-3.2 3B,187,Integrated Gradients,69,False,0.4015710632078919,0.28559249786871266,0.0
LLaMA-3.2 3B,187,Random,69,False,0.13953233467299966,0.0878090366581415,0.0
LLaMA-3.2 3B,188,Temperature Scope,82,True,0.5208802690436544,0.3821138211382114,0.38461538461538464
LLaMA-3.2 3B,188,Semantic Scope,82,True,0.46119437097985444,0.33935561577838,0.38461538461538464
LLaMA-3.2 3B,188,Input × Gradient,82,True,0.4345512129820094,0.31887985546522135,0.38461538461538464
LLaMA-3.2 3B,188,Fisher Scope (k=4),82,True,0.45159499787768964,0.33152664859981934,0.38461538461538464
LLaMA-3.2 3B,188,Integrated Gradients,82,True,0.2012712094992436,0.1297801866907558,0.2857142857142857
LLaMA-3.2 3B,188,Random,82,True,-0.050162710462446,-0.0340258958145137,0.0
LLaMA-3.2 3B,189,Temperature Scope,64,True,0.6643315018315017,0.47420634920634924,0.5555555555555556
LLaMA-3.2 3B,189,Semantic Scope,64,True,0.6810897435897435,0.49503968253968256,0.4
LLaMA-3.2 3B,189,Input × Gradient,64,True,0.6329212454212454,0.44742063492063494,0.2727272727272727
LLaMA-3.2 3B,189,Fisher Scope (k=4),64,True,0.7354395604395604,0.5396825396825397,0.4
LLaMA-3.2 3B,189,Integrated Gradients,64,True,0.37541208791208786,0.25297619047619047,0.16666666666666666
LLaMA-3.2 3B,189,Random,64,True,0.08273809523809522,0.05654761904761904,0.0
LLaMA-3.2 3B,190,Temperature Scope,82,False,0.38986297493497024,0.279735019572418,0.2857142857142857
LLaMA-3.2 3B,190,Semantic Scope,82,False,0.5010067369750003,0.34838903944595007,0.38461538461538464
LLaMA-3.2 3B,190,Input × Gradient,82,False,0.3091716459333268,0.2273411623005119,0.2857142857142857
LLaMA-3.2 3B,190,Fisher Scope (k=4),82,False,0.3998323918982162,0.28997289972899726,0.2
LLaMA-3.2 3B,190,Integrated Gradients,82,False,0.2923890684689979,0.19903643480879255,0.5
LLaMA-3.2 3B,190,Random,82,False,0.12830726700841308,0.09063535079795242,0.058823529411764705
LLaMA-3.2 3B,191,Temperature Scope,86,False,0.627491862823718,0.4538987688098495,0.2
LLaMA-3.2 3B,191,Semantic Scope,86,False,0.628246615406387,0.44842681258549927,0.125
LLaMA-3.2 3B,191,Input × Gradient,86,False,0.6670975045992734,0.4922024623803009,0.125
LLaMA-3.2 3B,191,Fisher Scope (k=4),86,False,0.6864569083447333,0.5009575923392613,0.2
LLaMA-3.2 3B,191,Integrated Gradients,86,False,-0.32166611632624176,-0.22626538987688097,0.058823529411764705
LLaMA-3.2 3B,191,Random,86,False,-0.07422048209821218,-0.046238030095759226,0.0
LLaMA-3.2 3B,192,Temperature Scope,93,False,0.5132344603264599,0.37260402057035996,0.42857142857142855
LLaMA-3.2 3B,192,Semantic Scope,93,False,0.4951508459908686,0.34128097241701727,0.1111111111111111
LLaMA-3.2 3B,192,Input × Gradient,93,False,0.48578078839783945,0.33193080878915376,0.05263157894736842
LLaMA-3.2 3B,192,Fisher Scope (k=4),93,False,0.5444480916713914,0.3786816269284712,0.17647058823529413
LLaMA-3.2 3B,192,Integrated Gradients,93,False,0.5085792724776939,0.3464235624123422,0.17647058823529413
